,TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused1,Unused2,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostEvntCount
3227,6131.19,7.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.83701171874999,2.42155634765625,42.73109590611653,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,44.0,0.0,0.0
3228,6132.19,8.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.83701171874999,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,29.0,0.0,0.0
3229,6133.19,9.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.83701171874999,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,34.0,0.0,0.0
3230,6134.19,10.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.83701171874999,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,34.0,0.0,0.0
3231,6135.19,11.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.83701171874999,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,43.0,0.0,0.0
3232,6136.19,0.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.83701171874999,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,44.0,0.0,0.0
3233,6137.19,1.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.83701171874999,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,44.0,0.0,0.0
3234,6138.19,2.0,-273.0,-268.59316406249997,21.156298828124996,-273.0,66.83701171874999,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,33.0,0.0,0.0
3235,6139.19,3.0,-273.0,-268.59316406249997,21.156298828124996,-273.0,66.83701171874999,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,44.0,0.0,0.0
3236,6140.19,4.0,-273.0,-268.59316406249997,21.156298828124996,-273.0,65.980126953125,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,35.0,0.0,0.0
3237,6141.19,5.0,-273.0,-268.59316406249997,21.156298828124996,-273.0,65.980126953125,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,40.0,0.0,0.0
3238,6142.19,6.0,-273.0,-268.59316406249997,21.156298828124996,-273.0,65.980126953125,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,39.0,0.0,0.0
3239,6143.19,7.0,-273.0,-268.59316406249997,21.156298828124996,-273.0,65.980126953125,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,45.0,0.0,0.0
3240,6144.19,8.0,-273.0,-268.59316406249997,21.156298828124996,-273.0,65.980126953125,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,41.0,0.0,0.0
3241,6145.19,9.0,-273.0,-268.59316406249997,21.156298828124996,-273.0,65.980126953125,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,33.0,0.0,0.0
3242,6146.19,10.0,-273.0,-268.59316406249997,21.156298828124996,-273.0,65.980126953125,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,46.0,0.0,0.0
3243,6147.19,11.0,-273.0,-268.59316406249997,21.156298828124996,-273.0,65.980126953125,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,40.0,0.0,0.0
3244,6148.19,0.0,-273.0,-268.59316406249997,21.156298828124996,-273.0,65.980126953125,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,29.0,0.0,0.0
3245,6149.19,1.0,-273.0,-268.59316406249997,21.156298828124996,-273.0,65.980126953125,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,48.0,0.0,0.0
3246,6150.19,2.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,65.980126953125,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,19.0,0.0,0.0
3247,6151.19,3.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,65.980126953125,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,45.0,0.0,0.0
3248,6152.19,4.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.59218750000001,2.42155634765625,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,33.0,0.0,0.0
3249,6153.19,5.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.59218750000001,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,42.0,0.0,0.0
3250,6154.19,6.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.59218750000001,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,49.0,0.0,0.0
3251,6155.19,7.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.59218750000001,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,28.0,0.0,0.0
3252,6156.19,8.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.59218750000001,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,32.0,0.0,0.0
3253,6157.19,9.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.59218750000001,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,39.0,0.0,0.0
3254,6158.19,10.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.59218750000001,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,36.0,0.0,0.0
3255,6159.19,11.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.59218750000001,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,30.0,0.0,0.0
3256,6160.19,0.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.59218750000001,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,43.0,0.0,0.0
3257,6161.19,1.0,-273.0,-268.48299316406246,21.266469726562498,-273.0,66.59218750000001,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,33.0,0.0,0.0
3258,6162.19,2.0,-273.0,-268.48299316406246,21.266469726562498,-273.0,66.59218750000001,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,32.0,0.0,0.0
3259,6163.19,3.0,-273.0,-268.48299316406246,21.266469726562498,-273.0,66.59218750000001,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,51.0,0.0,0.0
3260,6164.19,4.0,-273.0,-268.48299316406246,21.266469726562498,-273.0,66.8982177734375,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,51.0,0.0,0.0
3261,6165.19,5.0,-273.0,-268.48299316406246,21.266469726562498,-273.0,66.8982177734375,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,35.0,0.0,0.0
3262,6166.19,6.0,-273.0,-268.48299316406246,21.266469726562498,-273.0,66.8982177734375,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,39.0,0.0,0.0
3263,6167.19,7.0,-273.0,-268.48299316406246,21.266469726562498,-273.0,66.8982177734375,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,23.0,0.0,0.0
3264,6168.19,8.0,-273.0,-268.48299316406246,21.266469726562498,-273.0,66.8982177734375,2.420454638671875,42.73109590611653,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,32.0,0.0,0.0
3265,6169.19,9.0,-273.0,-268.48299316406246,21.266469726562498,-273.0,66.8982177734375,2.420454638671875,42.73109590611653,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,51.0,0.0,0.0
