Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4
2024-01-26 05:13:10.993375,2004.999,True,1.063425,1.09806,1.136895,1.127393
2024-01-26 05:13:11.979975,2005.999,False,0.285067,6.9e-05,0.0,0.0
2024-01-26 05:13:11.996200,2005.999,True,1.063562,1.098197,1.136895,1.127461
2024-01-26 05:13:12.988500,2006.999,False,0.747923,6.9e-05,0.0,0.0
2024-01-26 05:13:12.988525,2006.999,True,1.063493,1.09806,1.136895,1.127461
2024-01-26 05:13:13.996150,2007.999,False,1.030373,6.9e-05,0.0,0.0
2024-01-26 05:13:13.996175,2007.999,True,1.063493,1.098266,1.13717,1.127255
2024-01-26 05:13:14.987900,2008.999,False,1.203135,6.9e-05,0.0,0.0
2024-01-26 05:13:14.988100,2008.999,True,1.063493,1.098128,1.137101,1.127461
2024-01-26 05:13:15.995900,2009.999,False,1.419621,6.9e-05,0.0,0.0
2024-01-26 05:13:15.995900,2009.999,True,1.063493,1.09806,1.136757,1.127255
2024-01-26 05:13:16.987725,2010.999,False,1.704275,6.9e-05,0.0,0.0
2024-01-26 05:13:16.987750,2010.999,True,1.063425,1.09806,1.137101,1.12753
2024-01-26 05:13:17.995575,2011.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:13:17.995600,2011.999,True,1.063356,1.098197,1.136826,1.127324
2024-01-26 05:13:18.987400,2012.999,False,2.3045,6.9e-05,0.0,0.0
2024-01-26 05:13:18.987400,2012.999,True,1.063631,1.097991,1.136826,1.127393
2024-01-26 05:13:19.994550,2013.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:13:19.999775,2013.999,True,1.063493,1.098128,1.137033,1.127393
2024-01-26 05:13:20.987075,2014.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:13:20.987075,2014.999,True,1.063562,1.098128,1.136895,1.127255
2024-01-26 05:13:21.994900,2015.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:13:21.994925,2015.999,True,1.063425,1.098266,1.136964,1.12753
2024-01-26 05:13:22.986750,2016.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:13:22.986750,2016.999,True,1.063493,1.098128,1.136895,1.127461
2024-01-26 05:13:23.993975,2017.999,False,0.285205,6.9e-05,0.0,0.0
2024-01-26 05:13:23.999175,2017.999,True,1.063356,1.09806,1.136895,1.127461
2024-01-26 05:13:24.986325,2018.999,False,0.747923,6.9e-05,0.0,0.0
2024-01-26 05:13:24.986350,2018.999,True,1.063562,1.09806,1.136757,1.127461
2024-01-26 05:13:25.994325,2019.999,False,1.030304,6.9e-05,0.0,0.0
2024-01-26 05:13:25.994350,2019.999,True,1.063493,1.098128,1.137033,1.127461
2024-01-26 05:13:26.986000,2020.999,False,1.203273,6.9e-05,0.0,0.0
2024-01-26 05:13:26.986000,2020.999,True,1.063356,1.09806,1.136964,1.127393
2024-01-26 05:13:27.993850,2021.999,False,1.41969,6.9e-05,0.0,0.0
2024-01-26 05:13:27.993850,2021.999,True,1.063562,1.098197,1.136895,1.127393
2024-01-26 05:13:28.985675,2022.999,False,1.704206,6.9e-05,0.0,0.0
2024-01-26 05:13:28.985700,2022.999,True,1.063562,1.098128,1.136895,1.127393
