epoch_utc,epoch_mjd,earth_ra,earth_dec,sun_ra,sun_dec,sco_ra,sco_dec,mp_az,mp_el,mp_ra,mp_dec
Jul 12 2024 19:23:00.000000000,60503.80807,7.374252904,2.959551072,112.1053644,21.88105397,244.9820244,-15.64021851,256.3878618,35.11809802,17.18131704,7.077974903
Jul 12 2024 19:24:00.000000000,60503.80876,7.381502405,2.963449791,112.1060659,21.88095736,244.9820243,-15.64021842,256.3893809,35.11755586,17.18867753,7.081747908
Jul 12 2024 19:25:00.000000000,60503.80946,7.388751968,2.967348466,112.1067674,21.88086074,244.9820241,-15.64021833,256.3909,35.11701371,17.19603815,7.085520802
Jul 12 2024 19:26:00.000000000,60503.81015,7.396001593,2.971247099,112.1074689,21.88076412,244.9820239,-15.64021825,256.392419,35.11647154,17.20339891,7.089293584
Jul 12 2024 19:27:00.000000000,60503.81084,7.40325128,2.975145688,112.1081705,21.8806675,244.9820238,-15.64021816,256.393938,35.11592937,17.2107598,7.093066256
Jul 12 2024 19:28:00.000000000,60503.81154,7.41050103,2.979044234,112.108872,21.88057088,244.9820236,-15.64021808,256.395457,35.11538719,17.21812083,7.096838816
Jul 12 2024 19:29:00.000000000,60503.81223,7.417750841,2.982942737,112.1095735,21.88047425,244.9820234,-15.64021799,256.396976,35.11484501,17.22548198,7.100611266
Jul 12 2024 19:30:00.000000000,60503.81293,7.425000715,2.986841197,112.1102751,21.88037762,244.9820232,-15.6402179,256.3984949,35.11430282,17.23284327,7.104383604
Jul 12 2024 19:31:00.000000000,60503.81362,7.432250651,2.990739613,112.1109766,21.88028098,244.9820231,-15.64021782,256.4000138,35.11376062,17.2402047,7.10815583
Jul 12 2024 19:32:00.000000000,60503.81432,7.43950065,2.994637985,112.1116782,21.88018434,244.9820229,-15.64021773,256.4015327,35.11321841,17.24756626,7.111927946
Jul 12 2024 19:33:00.000000000,60503.81501,7.446750711,2.998536314,112.1123797,21.8800877,244.9820227,-15.64021765,256.4030515,35.1126762,17.25492795,7.11569995
Jul 12 2024 19:34:00.000000000,60503.81571,7.454000835,3.0024346,112.1130812,21.87999106,244.9820226,-15.64021756,256.4045704,35.11213398,17.26228977,7.119471842
Jul 12 2024 19:35:00.000000000,60503.8164,7.461251022,3.006332842,112.1137828,21.87989441,244.9820224,-15.64021747,256.4060892,35.11159176,17.26965173,7.123243623
Jul 12 2024 19:36:00.000000000,60503.81709,7.468501272,3.01023104,112.1144843,21.87979776,244.9820222,-15.64021739,256.4076079,35.11104953,17.27701382,7.127015293
Jul 12 2024 19:37:00.000000000,60503.81779,7.475751585,3.014129194,112.1151859,21.8797011,244.982022,-15.6402173,256.4091267,35.11050729,17.28437605,7.130786851
Jul 12 2024 19:38:00.000000000,60503.81848,7.48300196,3.018027305,112.1158874,21.87960444,244.9820219,-15.64021721,256.4106454,35.10996505,17.29173841,7.134558297
Jul 12 2024 19:39:00.000000000,60503.81918,7.490252399,3.021925372,112.116589,21.87950778,244.9820217,-15.64021713,256.4121641,35.1094228,17.2991009,7.138329631
Jul 12 2024 19:40:00.000000000,60503.81987,7.497502901,3.025823395,112.1172906,21.87941111,244.9820215,-15.64021704,256.4136827,35.10888054,17.30646353,7.142100854
Jul 12 2024 19:41:00.000000000,60503.82057,7.504753467,3.029721375,112.1179921,21.87931445,244.9820213,-15.64021696,256.4152014,35.10833828,17.31382629,7.145871965
Jul 12 2024 19:42:00.000000000,60503.82126,7.512004096,3.03361931,112.1186937,21.87921777,244.9820212,-15.64021687,256.41672,35.10779601,17.32118919,7.149642964
Jul 12 2024 19:43:00.000000000,60503.82196,7.519254788,3.037517201,112.1193952,21.8791211,244.982021,-15.64021678,256.4182385,35.10725373,17.32855222,7.153413852
Jul 12 2024 19:44:00.000000000,60503.82265,7.526505544,3.041415048,112.1200968,21.87902442,244.9820208,-15.6402167,256.4197571,35.10671145,17.33591539,7.157184627
Jul 12 2024 19:45:00.000000000,60503.82334,7.533756364,3.045312851,112.1207984,21.87892774,244.9820207,-15.64021661,256.4212756,35.10616916,17.34327869,7.16095529
Jul 12 2024 19:46:00.000000000,60503.82404,7.541007247,3.04921061,112.1214999,21.87883105,244.9820205,-15.64021652,256.4227941,35.10562687,17.35064213,7.164725841
Jul 12 2024 19:47:00.000000000,60503.82473,7.548258195,3.053108325,112.1222015,21.87873436,244.9820203,-15.64021644,256.4243126,35.10508457,17.3580057,7.16849628
Jul 12 2024 19:48:00.000000000,60503.82543,7.555509206,3.057005996,112.1229031,21.87863767,244.9820201,-15.64021635,256.425831,35.10454226,17.3653694,7.172266607
Jul 12 2024 19:49:00.000000000,60503.82612,7.562760281,3.060903622,112.1236047,21.87854097,244.98202,-15.64021627,256.4273494,35.10399994,17.37273324,7.176036822
Jul 12 2024 19:50:00.000000000,60503.82682,7.570011421,3.064801203,112.1243062,21.87844427,244.9820198,-15.64021618,256.4288678,35.10345762,17.38009722,7.179806924
Jul 12 2024 19:51:00.000000000,60503.82751,7.577262625,3.068698741,112.1250078,21.87834757,244.9820196,-15.64021609,256.4303862,35.1029153,17.38746133,7.183576914
Jul 12 2024 19:52:00.000000000,60503.82821,7.584513893,3.072596234,112.1257094,21.87825086,244.9820194,-15.64021601,256.4319045,35.10237297,17.39482558,7.187346791
Jul 12 2024 19:53:00.000000000,60503.8289,7.591765226,3.076493682,112.126411,21.87815416,244.9820193,-15.64021592,256.4334228,35.10183063,17.40218996,7.191116557
Jul 12 2024 19:54:00.000000000,60503.82959,7.599016623,3.080391086,112.1271126,21.87805744,244.9820191,-15.64021583,256.4349411,35.10128828,17.40955447,7.194886209
Jul 12 2024 19:55:00.000000000,60503.83029,7.606268084,3.084288445,112.1278142,21.87796073,244.9820189,-15.64021575,256.4364593,35.10074593,17.41691913,7.198655749
Jul 12 2024 19:56:00.000000000,60503.83098,7.613519611,3.08818576,112.1285158,21.87786401,244.9820188,-15.64021566,256.4379775,35.10020358,17.42428392,7.202425177
Jul 12 2024 19:57:00.000000000,60503.83168,7.620771202,3.09208303,112.1292173,21.87776728,244.9820186,-15.64021557,256.4394957,35.09966122,17.43164884,7.206194492
Jul 12 2024 19:58:00.000000000,60503.83237,7.628022858,3.095980255,112.1299189,21.87767056,244.9820184,-15.64021549,256.4410139,35.09911885,17.4390139,7.209963694
Jul 12 2024 19:59:00.000000000,60503.83307,7.635274579,3.099877435,112.1306205,21.87757383,244.9820182,-15.6402154,256.442532,35.09857647,17.44637909,7.213732783
Jul 12 2024 20:00:00.000000000,60503.83376,7.642526366,3.103774571,112.1313221,21.87747709,244.9820181,-15.64021532,256.4440501,35.09803409,17.45374443,7.21750176
Jul 12 2024 20:01:00.000000000,60503.83446,7.649778217,3.107671661,112.1320237,21.87738036,244.9820179,-15.64021523,256.4455682,35.09749171,17.46110989,7.221270624
Jul 12 2024 20:02:00.000000000,60503.83515,7.657030134,3.111568707,112.1327253,21.87728362,244.9820177,-15.64021514,256.4470862,35.09694931,17.4684755,7.225039374
Jul 12 2024 20:03:00.000000000,60503.83584,7.664282115,3.115465707,112.1334269,21.87718687,244.9820175,-15.64021506,256.4486042,35.09640692,17.47584124,7.228808012
Jul 12 2024 20:04:00.000000000,60503.83654,7.671534163,3.119362663,112.1341286,21.87709013,244.9820174,-15.64021497,256.4501222,35.09586451,17.48320711,7.232576537
Jul 12 2024 20:05:00.000000000,60503.83723,7.678786276,3.123259573,112.1348302,21.87699338,244.9820172,-15.64021488,256.4516402,35.0953221,17.49057313,7.236344949
Jul 12 2024 20:06:00.000000000,60503.83793,7.686038454,3.127156438,112.1355318,21.87689662,244.982017,-15.6402148,256.4531581,35.09477969,17.49793927,7.240113248
Jul 12 2024 20:07:00.000000000,60503.83862,7.693290699,3.131053258,112.1362334,21.87679987,244.9820168,-15.64021471,256.454676,35.09423727,17.50530556,7.243881433
Jul 12 2024 20:08:00.000000000,60503.83932,7.700543009,3.134950033,112.136935,21.87670311,244.9820167,-15.64021462,256.4561939,35.09369484,17.51267198,7.247649505
Jul 12 2024 20:09:00.000000000,60503.84001,7.707795385,3.138846763,112.1376366,21.87660634,244.9820165,-15.64021454,256.4577118,35.09315241,17.52003854,7.251417464
Jul 12 2024 20:10:00.000000000,60503.84071,7.715047827,3.142743447,112.1383382,21.87650958,244.9820163,-15.64021445,256.4592296,35.09260997,17.52740524,7.25518531
Jul 12 2024 20:11:00.000000000,60503.8414,7.722300335,3.146640085,112.1390399,21.8764128,244.9820162,-15.64021437,256.4607474,35.09206753,17.53477207,7.258953042
Jul 12 2024 20:12:00.000000000,60503.84209,7.729552909,3.150536679,112.1397415,21.87631603,244.982016,-15.64021428,256.4622651,35.09152508,17.54213904,7.262720661
Jul 12 2024 20:13:00.000000000,60503.84279,7.73680555,3.154433226,112.1404431,21.87621925,244.9820158,-15.64021419,256.4637829,35.09098262,17.54950615,7.266488166
Jul 12 2024 20:14:00.000000000,60503.84348,7.744058256,3.158329728,112.1411447,21.87612247,244.9820156,-15.64021411,256.4653006,35.09044016,17.55687339,7.270255558
Jul 12 2024 20:15:00.000000000,60503.84418,7.75131103,3.162226185,112.1418464,21.87602569,244.9820155,-15.64021402,256.4668183,35.08989769,17.56424077,7.274022836
Jul 12 2024 20:16:00.000000000,60503.84487,7.75856387,3.166122596,112.142548,21.8759289,244.9820153,-15.64021393,256.4683359,35.08935522,17.57160829,7.277790001
Jul 12 2024 20:17:00.000000000,60503.84557,7.765816776,3.170018961,112.1432496,21.87583211,244.9820151,-15.64021385,256.4698535,35.08881274,17.57897595,7.281557052
Jul 12 2024 20:18:00.000000000,60503.84626,7.773069749,3.17391528,112.1439513,21.87573532,244.9820149,-15.64021376,256.4713711,35.08827026,17.58634374,7.285323989
Jul 12 2024 20:19:00.000000000,60503.84696,7.780322789,3.177811554,112.1446529,21.87563852,244.9820148,-15.64021367,256.4728887,35.08772777,17.59371168,7.289090812
Jul 12 2024 20:20:00.000000000,60503.84765,7.787575896,3.181707782,112.1453545,21.87554172,244.9820146,-15.64021359,256.4744062,35.08718528,17.60107975,7.292857522
Jul 12 2024 20:21:00.000000000,60503.84834,7.79482907,3.185603963,112.1460562,21.87544491,244.9820144,-15.6402135,256.4759237,35.08664278,17.60844795,7.296624117
Jul 12 2024 20:22:00.000000000,60503.84904,7.802082311,3.189500099,112.1467578,21.87534811,244.9820142,-15.64021342,256.4774412,35.08610028,17.6158163,7.300390599
Jul 12 2024 20:23:00.000000000,60503.84973,7.80933562,3.193396189,112.1474595,21.87525129,244.9820141,-15.64021333,256.4789586,35.08555777,17.62318478,7.304156967
Jul 12 2024 20:24:00.000000000,60503.85043,7.816588995,3.197292233,112.1481611,21.87515448,244.9820139,-15.64021324,256.4804761,35.08501525,17.6305534,7.30792322
Jul 12 2024 20:25:00.000000000,60503.85112,7.823842438,3.20118823,112.1488628,21.87505766,244.9820137,-15.64021316,256.4819935,35.08447273,17.63792216,7.311689359
Jul 12 2024 20:26:00.000000000,60503.85182,7.831095948,3.205084182,112.1495644,21.87496084,244.9820135,-15.64021307,256.4835108,35.0839302,17.64529106,7.315455385
Jul 12 2024 20:27:00.000000000,60503.85251,7.838349526,3.208980087,112.1502661,21.87486402,244.9820134,-15.64021298,256.4850282,35.08338767,17.6526601,7.319221296
Jul 12 2024 20:28:00.000000000,60503.85321,7.845603172,3.212875946,112.1509677,21.87476719,244.9820132,-15.6402129,256.4865455,35.08284514,17.66002927,7.322987092
Jul 12 2024 20:29:00.000000000,60503.8539,7.852856885,3.216771759,112.1516694,21.87467036,244.982013,-15.64021281,256.4880627,35.08230259,17.66739859,7.326752775
Jul 12 2024 20:30:00.000000000,60503.85459,7.860110666,3.220667525,112.152371,21.87457352,244.9820128,-15.64021272,256.48958,35.08176005,17.67476804,7.330518343
Jul 12 2024 20:31:00.000000000,60503.85529,7.867364515,3.224563245,112.1530727,21.87447668,244.9820127,-15.64021264,256.4910972,35.0812175,17.68213763,7.334283796
Jul 12 2024 20:32:00.000000000,60503.85598,7.874618432,3.228458918,112.1537744,21.87437984,244.9820125,-15.64021255,256.4926144,35.08067494,17.68950736,7.338049135
Jul 12 2024 20:33:00.000000000,60503.85668,7.881872417,3.232354545,112.154476,21.874283,244.9820123,-15.64021246,256.4941315,35.08013238,17.69687723,7.34181436
Jul 12 2024 20:34:00.000000000,60503.85737,7.889126471,3.236250125,112.1551777,21.87418615,244.9820121,-15.64021238,256.4956487,35.07958981,17.70424723,7.34557947
Jul 12 2024 20:35:00.000000000,60503.85807,7.896380592,3.240145659,112.1558794,21.8740893,244.982012,-15.64021229,256.4971658,35.07904724,17.71161738,7.349344465
Jul 12 2024 20:36:00.000000000,60503.85876,7.903634782,3.244041146,112.156581,21.87399244,244.9820118,-15.6402122,256.4986828,35.07850466,17.71898767,7.353109346
Jul 12 2024 20:37:00.000000000,60503.85946,7.910889041,3.247936586,112.1572827,21.87389558,244.9820116,-15.64021212,256.5001999,35.07796208,17.72635809,7.356874112
Jul 12 2024 20:38:00.000000000,60503.86015,7.918143368,3.25183198,112.1579844,21.87379872,244.9820114,-15.64021203,256.5017169,35.07741949,17.73372865,7.360638763
Jul 12 2024 20:39:00.000000000,60503.86084,7.925397763,3.255727327,112.1586861,21.87370185,244.9820113,-15.64021194,256.5032339,35.0768769,17.74109936,7.364403299
Jul 12 2024 20:40:00.000000000,60503.86154,7.932652228,3.259622627,112.1593878,21.87360499,244.9820111,-15.64021186,256.5047508,35.0763343,17.7484702,7.36816772
Jul 12 2024 20:41:00.000000000,60503.86223,7.939906761,3.263517879,112.1600894,21.87350811,244.9820109,-15.64021177,256.5062677,35.0757917,17.75584118,7.371932027
Jul 12 2024 20:42:00.000000000,60503.86293,7.947161363,3.267413085,112.1607911,21.87341124,244.9820107,-15.64021169,256.5077846,35.07524909,17.76321231,7.375696218
Jul 12 2024 20:43:00.000000000,60503.86362,7.954416034,3.271308244,112.1614928,21.87331436,244.9820106,-15.6402116,256.5093015,35.07470648,17.77058357,7.379460294
Jul 12 2024 20:44:00.000000000,60503.86432,7.961670775,3.275203356,112.1621945,21.87321748,244.9820104,-15.64021151,256.5108183,35.07416386,17.77795497,7.383224255
Jul 12 2024 20:45:00.000000000,60503.86501,7.968925584,3.279098421,112.1628962,21.87312059,244.9820102,-15.64021143,256.5123351,35.07362124,17.78532651,7.386988101
Jul 12 2024 20:46:00.000000000,60503.86571,7.976180463,3.282993439,112.1635979,21.8730237,244.98201,-15.64021134,256.5138519,35.07307861,17.7926982,7.390751832
Jul 12 2024 20:47:00.000000000,60503.8664,7.983435411,3.286888409,112.1642996,21.87292681,244.9820099,-15.64021125,256.5153687,35.07253598,17.80007002,7.394515448
Jul 12 2024 20:48:00.000000000,60503.86709,7.990690429,3.290783332,112.1650013,21.87282991,244.9820097,-15.64021117,256.5168854,35.07199334,17.80744198,7.398278948
Jul 12 2024 20:49:00.000000000,60503.86779,7.997945516,3.294678208,112.165703,21.87273301,244.9820095,-15.64021108,256.5184021,35.0714507,17.81481408,7.402042332
Jul 12 2024 20:50:00.000000000,60503.86848,8.005200673,3.298573036,112.1664047,21.87263611,244.9820093,-15.64021099,256.5199187,35.07090806,17.82218633,7.405805602
Jul 12 2024 20:51:00.000000000,60503.86918,8.0124559,3.302467817,112.1671064,21.8725392,244.9820092,-15.64021091,256.5214353,35.07036541,17.82955871,7.409568756
Jul 12 2024 20:52:00.000000000,60503.86987,8.019711196,3.306362551,112.1678081,21.8724423,244.982009,-15.64021082,256.5229519,35.06982275,17.83693123,7.413331794
Jul 12 2024 20:53:00.000000000,60503.87057,8.026966563,3.310257237,112.1685098,21.87234538,244.9820088,-15.64021073,256.5244685,35.06928009,17.8443039,7.417094717
Jul 12 2024 20:54:00.000000000,60503.87126,8.034221999,3.314151875,112.1692115,21.87224847,244.9820086,-15.64021065,256.525985,35.06873743,17.85167671,7.420857524
Jul 12 2024 20:55:00.000000000,60503.87196,8.041477506,3.318046466,112.1699132,21.87215155,244.9820085,-15.64021056,256.5275015,35.06819476,17.85904965,7.424620215
Jul 12 2024 20:56:00.000000000,60503.87265,8.048733082,3.321941009,112.1706149,21.87205462,244.9820083,-15.64021047,256.529018,35.06765209,17.86642274,7.428382791
Jul 12 2024 20:57:00.000000000,60503.87334,8.05598873,3.325835504,112.1713166,21.8719577,244.9820081,-15.64021039,256.5305345,35.06710941,17.87379597,7.432145251
Jul 12 2024 20:58:00.000000000,60503.87404,8.063244447,3.329729952,112.1720184,21.87186077,244.9820079,-15.6402103,256.5320509,35.06656673,17.88116934,7.435907595
Jul 12 2024 20:59:00.000000000,60503.87473,8.070500235,3.333624351,112.1727201,21.87176383,244.9820078,-15.64021021,256.5335673,35.06602404,17.88854285,7.439669823
Jul 12 2024 21:00:00.000000000,60503.87543,8.077756094,3.337518703,112.1734218,21.8716669,244.9820076,-15.64021013,256.5350836,35.06548135,17.8959165,7.443431935
Jul 12 2024 21:01:00.000000000,60503.87612,8.085012023,3.341413007,112.1741235,21.87156996,244.9820074,-15.64021004,256.5366,35.06493865,17.90329029,7.447193931
Jul 12 2024 21:02:00.000000000,60503.87682,8.092268023,3.345307263,112.1748252,21.87147301,244.9820072,-15.64020995,256.5381163,35.06439595,17.91066423,7.450955811
Jul 12 2024 21:03:00.000000000,60503.87751,8.099524094,3.349201471,112.175527,21.87137607,244.9820071,-15.64020987,256.5396325,35.06385325,17.91803831,7.454717575
Jul 12 2024 21:04:00.000000000,60503.87821,8.106780236,3.353095631,112.1762287,21.87127912,244.9820069,-15.64020978,256.5411488,35.06331054,17.92541252,7.458479222
Jul 12 2024 21:05:00.000000000,60503.8789,8.114036448,3.356989743,112.1769304,21.87118216,244.9820067,-15.64020969,256.542665,35.06276783,17.93278688,7.462240754
Jul 12 2024 21:06:00.000000000,60503.87959,8.121292732,3.360883807,112.1776322,21.87108521,244.9820065,-15.64020961,256.5441811,35.06222511,17.94016139,7.466002169
Jul 12 2024 21:07:00.000000000,60503.88029,8.128549088,3.364777822,112.1783339,21.87098825,244.9820064,-15.64020952,256.5456973,35.06168239,17.94753603,7.469763468
Jul 12 2024 21:08:00.000000000,60503.88098,8.135805514,3.368671789,112.1790356,21.87089128,244.9820062,-15.64020943,256.5472134,35.06113966,17.95491081,7.473524651
Jul 12 2024 21:09:00.000000000,60503.88168,8.143062012,3.372565708,112.1797374,21.87079431,244.982006,-15.64020935,256.5487295,35.06059693,17.96228574,7.477285717
Jul 12 2024 21:10:00.000000000,60503.88237,8.150318581,3.376459578,112.1804391,21.87069734,244.9820058,-15.64020926,256.5502455,35.0600542,17.96966081,7.481046666
Jul 12 2024 21:11:00.000000000,60503.88307,8.157575222,3.3803534,112.1811409,21.87060037,244.9820057,-15.64020917,256.5517616,35.05951146,17.97703602,7.484807499
Jul 12 2024 21:12:00.000000000,60503.88376,8.164831935,3.384247174,112.1818426,21.87050339,244.9820055,-15.64020909,256.5532776,35.05896872,17.98441138,7.488568216
Jul 12 2024 21:13:00.000000000,60503.88446,8.17208872,3.388140898,112.1825444,21.87040641,244.9820053,-15.640209,256.5547935,35.05842597,17.99178688,7.492328816
Jul 12 2024 21:14:00.000000000,60503.88515,8.179345576,3.392034575,112.1832461,21.87030943,244.9820051,-15.64020891,256.5563095,35.05788322,17.99916252,7.496089299
Jul 12 2024 21:15:00.000000000,60503.88584,8.186602504,3.395928203,112.1839479,21.87021244,244.9820049,-15.64020883,256.5578254,35.05734046,18.0065383,7.499849665
Jul 12 2024 21:16:00.000000000,60503.88654,8.193859505,3.399821782,112.1846496,21.87011545,244.9820048,-15.64020874,256.5593412,35.05679771,18.01391422,7.503609915
Jul 12 2024 21:17:00.000000000,60503.88723,8.201116577,3.403715312,112.1853514,21.87001845,244.9820046,-15.64020865,256.5608571,35.05625494,18.02129029,7.507370048
Jul 12 2024 21:18:00.000000000,60503.88793,8.208373722,3.407608793,112.1860531,21.86992146,244.9820044,-15.64020857,256.5623729,35.05571218,18.0286665,7.511130063
Jul 12 2024 21:19:00.000000000,60503.88862,8.215630939,3.411502226,112.1867549,21.86982446,244.9820042,-15.64020848,256.5638887,35.0551694,18.03604285,7.514889962
Jul 12 2024 21:20:00.000000000,60503.88932,8.222888228,3.41539561,112.1874567,21.86972745,244.9820041,-15.64020839,256.5654044,35.05462663,18.04341935,7.518649744
Jul 12 2024 21:21:00.000000000,60503.89001,8.23014559,3.419288945,112.1881584,21.86963044,244.9820039,-15.64020831,256.5669201,35.05408385,18.05079599,7.522409409
Jul 12 2024 21:22:00.000000000,60503.89071,8.237403025,3.423182231,112.1888602,21.86953343,244.9820037,-15.64020822,256.5684358,35.05354107,18.05817277,7.526168956
Jul 12 2024 21:23:00.000000000,60503.8914,8.244660532,3.427075468,112.189562,21.86943642,244.9820035,-15.64020813,256.5699515,35.05299828,18.0655497,7.529928387
Jul 12 2024 21:24:00.000000000,60503.89209,8.251918112,3.430968655,112.1902637,21.8693394,244.9820034,-15.64020805,256.5714671,35.05245549,18.07292677,7.5336877
Jul 12 2024 21:25:00.000000000,60503.89279,8.259175765,3.434861794,112.1909655,21.86924238,244.9820032,-15.64020796,256.5729827,35.0519127,18.08030398,7.537446896
Jul 12 2024 21:26:00.000000000,60503.89348,8.266433491,3.438754884,112.1916673,21.86914535,244.982003,-15.64020787,256.5744983,35.0513699,18.08768134,7.541205975
Jul 12 2024 21:27:00.000000000,60503.89418,8.27369129,3.442647924,112.1923691,21.86904832,244.9820028,-15.64020779,256.5760138,35.0508271,18.09505884,7.544964936
Jul 12 2024 21:28:00.000000000,60503.89487,8.280949162,3.446540915,112.1930708,21.86895129,244.9820026,-15.6402077,256.5775293,35.05028429,18.10243648,7.54872378
Jul 12 2024 21:29:00.000000000,60503.89557,8.288207107,3.450433856,112.1937726,21.86885426,244.9820025,-15.64020761,256.5790448,35.04974148,18.10981427,7.552482506
Jul 12 2024 21:30:00.000000000,60503.89626,8.295465126,3.454326749,112.1944744,21.86875722,244.9820023,-15.64020753,256.5805602,35.04919867,18.1171922,7.556241115
Jul 12 2024 21:31:00.000000000,60503.89696,8.302723218,3.458219591,112.1951762,21.86866018,244.9820021,-15.64020744,256.5820756,35.04865585,18.12457028,7.559999606
Jul 12 2024 21:32:00.000000000,60503.89765,8.309981383,3.462112385,112.195878,21.86856313,244.9820019,-15.64020735,256.583591,35.04811303,18.1319485,7.56375798
Jul 12 2024 21:33:00.000000000,60503.89834,8.317239622,3.466005128,112.1965798,21.86846608,244.9820018,-15.64020727,256.5851063,35.04757021,18.13932686,7.567516236
Jul 12 2024 21:34:00.000000000,60503.89904,8.324497935,3.469897823,112.1972816,21.86836903,244.9820016,-15.64020718,256.5866216,35.04702738,18.14670537,7.571274374
Jul 12 2024 21:35:00.000000000,60503.89973,8.331756322,3.473790467,112.1979833,21.86827198,244.9820014,-15.64020709,256.5881369,35.04648455,18.15408403,7.575032394
Jul 12 2024 21:36:00.000000000,60503.90043,8.339014783,3.477683062,112.1986851,21.86817492,244.9820012,-15.64020701,256.5896522,35.04594171,18.16146282,7.578790296
Jul 12 2024 21:37:00.000000000,60503.90112,8.346273317,3.481575607,112.1993869,21.86807785,244.9820011,-15.64020692,256.5911674,35.04539887,18.16884176,7.582548081
Jul 12 2024 21:38:00.000000000,60503.90182,8.353531926,3.485468102,112.2000887,21.86798079,244.9820009,-15.64020683,256.5926826,35.04485603,18.17622085,7.586305747
Jul 12 2024 21:39:00.000000000,60503.90251,8.360790608,3.489360548,112.2007905,21.86788372,244.9820007,-15.64020675,256.5941978,35.04431319,18.18360008,7.590063296
Jul 12 2024 21:40:00.000000000,60503.90321,8.368049365,3.493252944,112.2014923,21.86778665,244.9820005,-15.64020666,256.5957129,35.04377034,18.19097946,7.593820726
Jul 12 2024 21:41:00.000000000,60503.9039,8.375308197,3.497145289,112.2021941,21.86768957,244.9820003,-15.64020657,256.597228,35.04322749,18.19835898,7.597578039
Jul 12 2024 21:42:00.000000000,60503.90459,8.382567103,3.501037585,112.202896,21.86759249,244.9820002,-15.64020648,256.598743,35.04268463,18.20573865,7.601335233
Jul 12 2024 21:43:00.000000000,60503.90529,8.389826083,3.50492983,112.2035978,21.86749541,244.982,-15.6402064,256.6002581,35.04214177,18.21311846,7.605092309
Jul 12 2024 21:44:00.000000000,60503.90598,8.397085138,3.508822026,112.2042996,21.86739832,244.9819998,-15.64020631,256.6017731,35.04159891,18.22049841,7.608849267
Jul 12 2024 21:45:00.000000000,60503.90668,8.404344268,3.512714171,112.2050014,21.86730123,244.9819996,-15.64020622,256.6032881,35.04105604,18.22787852,7.612606106
Jul 12 2024 21:46:00.000000000,60503.90737,8.411603472,3.516606267,112.2057032,21.86720414,244.9819995,-15.64020614,256.604803,35.04051317,18.23525876,7.616362827
Jul 12 2024 21:47:00.000000000,60503.90807,8.418862751,3.520498312,112.206405,21.86710705,244.9819993,-15.64020605,256.6063179,35.0399703,18.24263916,7.620119429
Jul 12 2024 21:48:00.000000000,60503.90876,8.426122106,3.524390306,112.2071068,21.86700995,244.9819991,-15.64020596,256.6078328,35.03942743,18.25001969,7.623875913
Jul 12 2024 21:49:00.000000000,60503.90946,8.433381535,3.528282251,112.2078087,21.86691284,244.9819989,-15.64020588,256.6093476,35.03888455,18.25740038,7.627632279
Jul 12 2024 21:50:00.000000000,60503.91015,8.44064104,3.532174145,112.2085105,21.86681574,244.9819987,-15.64020579,256.6108624,35.03834166,18.26478121,7.631388526
Jul 12 2024 21:51:00.000000000,60503.91084,8.447900619,3.536065988,112.2092123,21.86671863,244.9819986,-15.6402057,256.6123772,35.03779878,18.27216218,7.635144654
Jul 12 2024 21:52:00.000000000,60503.91154,8.455160275,3.539957781,112.2099141,21.86662151,244.9819984,-15.64020562,256.613892,35.03725589,18.2795433,7.638900663
Jul 12 2024 21:53:00.000000000,60503.91223,8.462420005,3.543849523,112.210616,21.8665244,244.9819982,-15.64020553,256.6154067,35.036713,18.28692457,7.642656554
Jul 12 2024 21:54:00.000000000,60503.91293,8.469679811,3.547741215,112.2113178,21.86642728,244.981998,-15.64020544,256.6169214,35.0361701,18.29430598,7.646412326
Jul 12 2024 21:55:00.000000000,60503.91362,8.476939693,3.551632857,112.2120196,21.86633015,244.9819978,-15.64020536,256.618436,35.03562721,18.30168754,7.650167979
Jul 12 2024 21:56:00.000000000,60503.91432,8.484199651,3.555524447,112.2127215,21.86623303,244.9819977,-15.64020527,256.6199506,35.03508431,18.30906925,7.653923513
Jul 12 2024 21:57:00.000000000,60503.91501,8.491459684,3.559415987,112.2134233,21.8661359,244.9819975,-15.64020518,256.6214652,35.0345414,18.3164511,7.657678928
Jul 12 2024 21:58:00.000000000,60503.91571,8.498719793,3.563307476,112.2141252,21.86603876,244.9819973,-15.6402051,256.6229798,35.0339985,18.3238331,7.661434224
Jul 12 2024 21:59:00.000000000,60503.9164,8.505979979,3.567198914,112.214827,21.86594163,244.9819971,-15.64020501,256.6244943,35.03345559,18.33121524,7.665189402
Jul 12 2024 22:00:00.000000000,60503.91709,8.51324024,3.571090301,112.2155288,21.86584449,244.981997,-15.64020492,256.6260088,35.03291267,18.33859753,7.66894446
Jul 12 2024 22:01:00.000000000,60503.91779,8.520500577,3.574981637,112.2162307,21.86574734,244.9819968,-15.64020483,256.6275233,35.03236976,18.34597997,7.672699398
Jul 12 2024 22:02:00.000000000,60503.91848,8.527760991,3.578872923,112.2169325,21.8656502,244.9819966,-15.64020475,256.6290377,35.03182684,18.35336256,7.676454218
Jul 12 2024 22:03:00.000000000,60503.91918,8.535021481,3.582764157,112.2176344,21.86555304,244.9819964,-15.64020466,256.6305521,35.03128392,18.36074529,7.680208918
Jul 12 2024 22:04:00.000000000,60503.91987,8.542282048,3.58665534,112.2183363,21.86545589,244.9819962,-15.64020457,256.6320665,35.03074099,18.36812817,7.683963499
