Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4,x_val,x_val_lin,x_mcp,x_mcp_lin,v1_shift,v3_shift,y_val,y_val_lin,y_mcp,y_mcp_lin,v4_shift,v2_shift
2023-03-09 13:21:26.534883+00:00,344999,True,1.073,1.108,1.146,1.137,0.709,0.787,12.952,19.067,0.003,0.006,0.55,0.627,-1.081,4.977,0.007,0.008
2023-03-09 13:21:26.534883+00:00,345999,True,1.072,1.108,1.146,1.137,0.713,0.791,13.308,19.374,0.002,0.006,0.547,0.624,-1.351,4.75,0.007,0.008
2023-03-09 13:21:26.534883+00:00,346999,True,1.073,1.108,1.146,1.137,0.709,0.786,12.952,18.981,0.003,0.006,0.543,0.621,-1.612,4.45,0.007,0.008
2023-03-09 13:21:26.534883+00:00,347999,True,1.072,1.108,1.146,1.137,0.708,0.784,12.846,18.853,0.002,0.006,0.542,0.619,-1.749,4.301,0.007,0.008
2023-03-09 13:21:26.534883+00:00,348999,True,1.072,1.108,1.146,1.137,0.72,0.798,13.857,19.959,0.002,0.006,0.55,0.629,-1.081,5.08,0.007,0.008
2023-03-09 13:21:26.534883+00:00,349999,True,1.072,1.108,1.146,1.137,0.708,0.784,12.846,18.86,0.002,0.006,0.542,0.619,-1.707,4.343,0.007,0.008
2023-03-09 13:21:26.534883+00:00,350999,True,1.083,1.177,1.164,1.197,0.653,0.73,8.591,14.6,0.013,0.024,0.537,0.608,-2.087,3.481,0.067,0.077
2023-03-09 13:21:26.534883+00:00,351999,True,1.083,1.146,1.167,1.165,0.68,0.76,10.681,16.988,0.013,0.027,0.563,0.637,-0.074,5.719,0.035,0.046
2023-03-09 13:21:26.534883+00:00,352999,True,1.072,1.108,1.146,1.137,0.73,0.806,14.616,20.612,0.002,0.006,0.543,0.622,-1.675,4.577,0.007,0.008
2023-03-09 13:21:26.534883+00:00,353999,True,1.072,1.108,1.146,1.137,0.728,0.805,14.438,20.468,0.002,0.006,0.545,0.624,-1.479,4.752,0.007,0.008
